anno,provincia,comune,giorno,organo_di_rilevazione,localizzazione_incidente,denominazione_della_strada,tronco_di_strada_o_autostrada,tipo_di_strada,pavimentazione,intersezione_o_non_interse3,fondo_stradale,segnaletica,condizioni_meteorologiche,natura_incidente,tipo_veicolo_a,tipo_veicoli__b_,tipo_veicolo__c_,veicolo__a____circostanze_10,veicolo__a____circostanze_11,veicolo__b____circostanze_13,veicolo__b____circostanze_14,veicolo__a___anno_immatric18,immatricolazione_veicolo__b_,immatricolazione_veicolo__c_,veicolo__a___et__conducente,veicolo__a___sesso_conducente,veicolo__a___esito_conducente,veicolo__a___patente_condu29,veicolo__a___anno_rilascio30,veicolo__a___passeggeri_an35,veicolo__a___et__passegger36,veicolo__a___sesso_passegg37,veicolo__a___esito_passegg38,veicolo__a___et__passegger39,veicolo__a___sesso_passegg40,veicolo__a___esito_passegg41,veicolo__a___et__passegger42,veicolo__a___sesso_passegg43,veicolo__a___esito_passegg44,veicolo__a___et__passegger45,veicolo__a___sesso_passegg46,veicolo__a___altri_passegg47,veicolo__a___altri_passegg48,veicolo__a___altri_passegg49,veicolo__a___altri_passegg50,veicolo__b___et__conducente,veicolo__b___sesso_conducente,veicolo__b___esito_conducente,veicolo__b___patente_condu51,veicolo__b___anno_rilascio52,veicolo__b___passeggeri_an57,veicolo__b___et__passegger58,veicolo__b___sesso_passegg59,veicolo__b___esito_passegg60,veicolo__b___et__passegger61,veicolo__b___sesso_passegg62,veicolo__b___esito_passegg63,veicolo__b___et__passegger64,veicolo__b___sesso_passegg65,veicolo__b___esito_passegg66,veicolo__b___et__passegger67,veicolo__b___sesso_passegg68,veicolo__b___altri_passegg69,veicolo__b___altri_passegg70,veicolo__b___altri_passegg71,veicolo__b___altri_passegg72,veicolo__c___et__conducente,veicolo__c___sesso_conducente,veicolo__c___esito_conducente,veicolo__c___patente_condu73,veicolo__c___anno_rilascio74,veicolo__c___passeggeri_an79,veicolo__c___et__passegger80,veicolo__c___sesso_passegg81,veicolo__c___esito_passegg82,veicolo__c___et__passegger83,veicolo__c___sesso_passegg84,veicolo__c___esito_passegg85,veicolo__c___et__passegger86,veicolo__c___sesso_passegg87,veicolo__c___esito_passegg88,veicolo__c___et__passegger89,veicolo__c___sesso_passegg90,veicolo__c___altri_passegg91,veicolo__c___altri_passegg92,veicolo__c___altri_passegg93,veicolo__c___altri_passegg94,pedone_morto_1__sesso,pedone_morto_1__et_,pedone_ferito_1__sesso,pedone_ferito_1__et_,pedone_morto_2__sesso,pedone_morto_2__et_,pedone_ferito_2__sesso,pedone_ferito_2__et_,pedone_morto_3__sesso,pedone_morto_3__et_,pedone_ferito_3__sesso,pedone_ferito_3__et_,pedone_morto_4__sesso,pedone_morto_4__et_,pedone_ferito_4__sesso,pedone_ferito_4__et_,altri_veicoli_coinvolti,morti_maschi_coinvolti_su_95,morti_femmine_coinvolti_su96,feriti_maschi_coinvolti_su97,feriti_femmine_coinvolti_s98,morti_entro_24_ore,morti_entro_30_giorni,feriti,descrizione_strada,Ora,chilometri,ettometrica,trimestre,PRO_COM,COMUNE,PROVINCIA,giorno_num,morti,STRADA
18,15,146,Mercoledi,1,7,A04,  ,1,1,Rettilineo,2,Verticale e orizzontale,Pioggia,Tamponamento,Autovettura privata,Autovettura privata,Motociclo a solo,22,  ,20,  ,2016       ,           ,           ,45-54,2,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,10,127,000,2,15146,Milano,Milano,3,0,A04
18,15,77,Sabato,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,20,  ,22,  ,2018       ,           ,2016       ,30-44,1,1,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,1,2,"(1988,1993]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,2,2,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,1,0,0,0,1,0,0,2,                                                         ,15,135,900,2,15077,Cinisello Balsamo,Milano,6,0,A04
18,108,33,Materdi,1,7,A04,  ,3,1,Rettilineo,1,Assente,Sereno,Urto con ostacolo,Autovettura privata,null,null,60,  ,60,  ,           ,           ,           ,18-29,1,2,2,           ,2,45-54,3,2,30-44,3,2,45-54,3, ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,4,                                                         ,18,143,500,2,108033,Monza,Monza e della Brianza,2,0,A04
18,15,146,Mercoledi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Scontro laterale,Trattore stradale o motrice,Autovettura privata,null,22,  ,20,  ,           ,           ,           ,30-44,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,           , ,     , ,2,65+  ,4,2,18-29,4, ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,10,127,400,2,15146,Milano,Milano,3,0,A04
18,108,33,Giovedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Altro,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,22,  ,20,  ,           ,           ,           ,18-29,2,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,2,1,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,19,137,200,2,108033,Monza,Monza e della Brianza,4,0,A04
18,108,12,Lunedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Scontro laterale,Trattore stradale o motrice,Autocarro,Trattore stradale o motrice,20,  ,22,  ,           ,           ,           ,45-54,1,1,4,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,2,4,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,2,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,8,142,400,2,108012,Brugherio,Monza e della Brianza,1,0,A04
18,108,1,Venerdi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autocarro,Autovettura privata,Autovettura privata,22,  ,20,  ,2013       ,           ,2016       ,55-64,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,2,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,2,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,2,0,0,0,0,0,0,1,                                                         ,19,145,300,2,108001,Agrate Brianza,Monza e della Brianza,5,0,A04
18,15,146,Materdi,1,7,A04,  ,1,1,Rettilineo,1,Temporanea di cantiere,Sereno,Scontro laterale,Autovettura privata,Autocarro,null,25,  ,20,  ,           ,           ,           ,30-44,1,2,2,"(2013,2018]",2,18-29,4, ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,4,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,7,126,280,2,15146,Milano,Milano,2,0,A04
18,108,12,Venerdi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Scontro laterale,Autocarro,Autocarro,Autocarro,22,  ,20,  ,           ,2009       ,2016       ,45-54,1,1,2,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,1,1,3,"(2003,2008]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,17,139,180,2,108012,Brugherio,Monza e della Brianza,5,0,A04
18,15,77,Sabato,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,20,  ,21,  ,           ,           ,           ,55-64,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,2,2,2,"(2008,2013]",2,30-44,3,2,10-14,3,2,6-9  ,3, ,     , ,0,0,0,0,55-64,1,1,2,"(1988,1993]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,4,                                                         ,15,135,750,2,15077,Cinisello Balsamo,Milano,6,0,A04
18,15,86,Sabato,1,7,A04,  ,3,1,Rettilineo,1,Assente,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,35,  ,21,  ,           ,           ,           ,18-29,1,1,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,2,2,2,"(1988,1993]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,18,129,300,2,15086,Cormano,Milano,6,0,A04
18,15,157,Giovedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale,Sereno,Scontro laterale,Autovettura privata,Motociclo a solo,null,21,  ,20,  ,2016       ,           ,           ,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,2,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,9,129,000,2,15157,Novate Milanese,Milano,4,0,A04
18,15,86,Sabato,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,20,  ,22,  ,           ,           ,           ,18-29,1,1,2,"(2013,2018]",2,30-44,4, ,     , , ,     , , ,     , ,0,0,0,0,18-29,1,1,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,16,129,200,2,15086,Cormano,Milano,6,0,A04
18,108,33,Domenica,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,22,  ,20,  ,2016       ,2011       ,           ,45-54,1,2,2,"(2013,2018]",2,55-64,3,2,65+  ,3, ,     , , ,     , ,0,0,0,0,45-54,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,3,                                                         ,17,136,600,2,108033,Monza,Monza e della Brianza,7,0,A04
18,15,157,Mercoledi,1,7,A04,  ,3,1,Rettilineo,1,Temporanea di cantiere,Sereno,Tamponamento,Trattore stradale o motrice,Autovettura privata,null,21,  ,20,  ,2014       ,           ,           ,30-44,1,1,4,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,"(1994,1998]",2,30-44,4,2,6-9  ,4, ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,3,                                                         ,11,128,000,2,15157,Novate Milanese,Milano,3,0,A04
18,15,77,Mercoledi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Motociclo a solo,null,22,  ,20,  ,           ,           ,           ,65+  ,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,17,136,548,2,15077,Cinisello Balsamo,Milano,3,0,A04
18,15,77,Lunedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autocarro,Autovettura privata,null,22,  ,20,  ,2011       ,           ,           ,30-44,1,1,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,"(2013,2018]",2,18-29,4,2,0-5  ,3, ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,18,135,650,2,15077,Cinisello Balsamo,Milano,1,0,A04
18,15,77,Lunedi,1,7,A04,  ,3,1,Rettilineo,1,Assente,Sereno,Scontro laterale,Motociclo a solo,Autovettura privata,null,35,  ,20,  ,           ,           ,           ,45-54,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,n.i. ,1,1, ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,9,135,900,2,15077,Cinisello Balsamo,Milano,1,0,A04
18,15,77,Lunedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Motociclo a solo,Autovettura privata,21,  ,21,  ,           ,           ,           ,18-29,2,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,19,132,326,2,15077,Cinisello Balsamo,Milano,1,0,A04
18,15,77,Venerdi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",Motociclo a solo,null,null,72,  ,75,  ,           ,           ,           ,55-64,1,2,1,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,10,135,850,2,15077,Cinisello Balsamo,Milano,5,0,A04
18,15,77,Sabato,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,22,  ,20,  ,2009       ,2010       ,           ,30-44,1,2,2,"(2003,2008]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,2,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,1,2,"(1978,1983]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,1,0,0,0,0,0,0,1,                                                         ,17,135,600,2,15077,Cinisello Balsamo,Milano,6,0,A04
18,15,86,Domenica,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,21,  ,22,  ,           ,           ,           ,45-54,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,2,"(2013,2018]",2,30-44,4, ,     , , ,     , , ,     , ,0,0,0,0,65+  ,1,1,2,"(2013,2018]", ,     , ,2,30-44,3,2,18-29,4, ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,3,                                                         ,18,129,200,3,15086,Cormano,Milano,7,0,A04
18,108,1,Materdi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,20,  ,22,  ,2009       ,2013       ,2016       ,45-54,2,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,9,146,028,3,108001,Agrate Brianza,Monza e della Brianza,2,0,A04
18,15,77,Materdi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,22,  ,20,  ,           ,           ,           ,45-54,1,2,2,"(2003,2008]",2,55-64,3,2,30-44,3,2,45-54,3, ,     , ,0,0,0,0,30-44,1,1,2,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,4,                                                         ,7,136,400,3,15077,Cinisello Balsamo,Milano,2,0,A04
18,15,77,Lunedi,1,7,A04,  ,3,1,Rettilineo,1,Assente,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,22,  ,23,  ,           ,           ,           ,45-54,2,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,5,"(2013,2018]",2,30-44,4,2,0-5  ,4, ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,18,136,900,3,15077,Cinisello Balsamo,Milano,1,0,A04
18,15,86,Materdi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",Motociclo con passeggero,null,null,72,  ,75,  ,           ,           ,           ,18-29,1,2,2,"(2008,2013]",2,18-29,4, ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,9,129,500,3,15086,Cormano,Milano,2,0,A04
18,108,1,Giovedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autocarro,Autovettura privata,null,22,  ,20,  ,           ,           ,           ,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,2,2,2,           ,2,30-44,3,2,18-29,3, ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,3,                                                         ,18,145,850,3,108001,Agrate Brianza,Monza e della Brianza,4,0,A04
18,15,146,Venerdi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Scontro laterale,Trattore stradale o motrice,Autovettura privata,null,21,  ,20,  ,           ,           ,           ,45-54,1,1,3,"(2003,2008]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,2,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,8,125,050,3,15146,Milano,Milano,5,0,A04
18,15,86,Lunedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Motociclo a solo,Autocarro,null,23,  ,20,  ,           ,           ,           ,18-29,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,8,130,800,3,15086,Cormano,Milano,1,0,A04
18,15,77,Materdi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Trattore stradale o motrice,Trattore stradale o motrice,Autovettura privata,20,  ,23,  ,           ,           ,           ,45-54,1,2,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,3,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,1,0,0,0,0,1,0,1,                                                         ,11,136,750,3,15077,Cinisello Balsamo,Milano,2,1,A04
18,15,209,Mercoledi,1,7,A04,  ,1,1,Curva,1,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",Autovettura privata,null,null,72,  ,76,  ,2012       ,           ,           ,18-29,2,2,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,9,138,673,3,15209,Sesto San Giovanni,Milano,3,0,A04
18,15,77,Venerdi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,20,  ,23,  ,           ,           ,           ,18-29,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,2,2,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,1,0,0,0,0,0,0,1,                                                         ,9,132,500,3,15077,Cinisello Balsamo,Milano,5,0,A04
18,15,146,Venerdi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",Motociclo a solo,null,null,70,  ,74,  ,           ,           ,           ,45-54,1,2,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,18,125,200,3,15146,Milano,Milano,5,0,A04
18,15,209,Mercoledi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autocarro,Autocarro,null,22,  ,20,  ,           ,           ,           ,45-54,1,1,4,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2, ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,7,135,700,3,15209,Sesto San Giovanni,Milano,3,0,A04
18,15,146,Giovedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale,Altro,Tamponamento,Autovettura privata,Trattore stradale o motrice,Autovettura privata,21,  ,21,  ,           ,           ,           ,45-54,2,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,"(2008,2013]",2,55-64,4, ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,16,125,850,3,15146,Milano,Milano,4,0,A04
18,15,44,Giovedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Scontro laterale,Autovettura privata,Trattore stradale o motrice,null,20,  ,31,  ,2010       ,2014       ,           ,65+  ,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,3,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,18,151,050,3,15044,Cambiago,Milano,4,0,A04
18,15,146,Venerdi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Scontro frontale-laterale,Autovettura privata,Autocarro,Trattore stradale o motrice,22,  ,20,  ,2012       ,           ,           ,55-64,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,18,127,000,3,15146,Milano,Milano,5,0,A04
18,15,77,Mercoledi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",Motociclo a solo,null,null,72,  ,75,  ,           ,           ,           ,30-44,2,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,9,136,400,3,15077,Cinisello Balsamo,Milano,3,0,A04
